transaction_id,timestamp,amount,hour_of_day,day_of_week,merchant_category,merchant_category_encoded,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount,amount_deviation,is_international,is_online,card_age_days,account_balance_ratio,cardholder_country,merchant_country,label,label_text
TXN-L00477,2024-01-10 22:30:00,74.53,9,6,Retail,6,2,5,188.31,-1.3153,0,0,613,0.0163,US,US,0,legitimate
TXN-L02035,2024-02-12 09:30:00,862.35,10,3,Retail,4,0,6,19.39,0.6073,0,1,1093,0.2863,US,CA,0,legitimate
TXN-L01202,2024-01-26 01:00:00,61.7,14,3,Utilities,2,1,4,82.78,0.1202,0,0,2267,0.3274,CA,US,0,legitimate
TXN-L02626,2024-02-24 17:00:00,222.15,15,1,Retail,2,1,5,45.14,0.4059,0,0,3286,0.1282,US,CA,0,legitimate
TXN-F00068,2024-01-06 16:00:00,402.38,0,2,Travel,8,8,18,51.97,5.5751,1,1,89,0.9596,US,NG,1,fraud
TXN-L01970,2024-02-11 01:00:00,98.85,11,1,Education,0,0,2,24.22,-1.6211,0,0,1527,0.1641,UK,UK,0,legitimate
TXN-L03110,2024-03-05 19:00:00,17.09,15,0,Utilities,4,0,8,193.72,-0.0512,0,0,1388,0.3865,US,US,0,legitimate
TXN-L04018,2024-03-24 17:00:00,32.53,12,4,Food & Dining,1,1,4,14.11,-1.8328,0,1,499,0.427,US,CA,0,legitimate
TXN-L02151,2024-02-14 19:30:00,287.57,18,1,Travel,0,1,5,7.99,-0.0873,0,0,2913,0.0075,UK,US,0,legitimate
TXN-L03687,2024-03-17 19:30:00,71.15,13,3,Entertainment,5,2,9,42.99,-1.9049,0,0,2064,0.5587,US,US,0,legitimate
TXN-L01997,2024-02-11 14:30:00,22.6,15,2,Healthcare,6,0,7,44.62,-1.1057,0,0,1256,0.5062,UK,US,0,legitimate
TXN-L04033,2024-03-25 00:30:00,3.19,20,4,Travel,0,0,7,83.55,-0.409,0,0,3441,0.0232,US,US,0,legitimate
TXN-L03054,2024-03-04 15:00:00,309.49,20,0,Education,2,2,4,8.49,-2.6665,0,0,1908,0.3005,US,UK,0,legitimate
TXN-L01248,2024-01-27 00:00:00,68.98,20,6,Utilities,5,1,3,35.61,0.0968,0,0,1723,0.1852,UK,US,0,legitimate
TXN-L02192,2024-02-15 16:00:00,413.36,12,5,Food & Dining,3,1,6,54.76,0.9934,0,0,2594,0.0099,US,UK,0,legitimate
TXN-L02712,2024-02-26 12:00:00,90.0,17,4,Education,2,2,3,24.45,-0.2299,0,0,1232,0.2153,UK,US,0,legitimate
TXN-L00992,2024-01-21 16:00:00,42.64,17,5,Entertainment,5,1,6,66.16,1.5893,0,1,2388,0.2189,US,US,0,legitimate
TXN-L02190,2024-02-15 15:00:00,11.04,8,6,Entertainment,4,1,3,49.86,0.1134,1,0,2363,0.2488,US,US,0,legitimate
TXN-L03762,2024-03-19 09:00:00,24.22,10,5,Retail,1,0,3,43.89,0.2853,0,1,3155,0.1663,US,US,0,legitimate
TXN-L03597,2024-03-15 22:30:00,149.48,16,1,Entertainment,6,0,7,256.39,-0.1745,0,1,1046,0.095,US,UK,0,legitimate
TXN-L01318,2024-01-28 11:00:00,29.68,17,3,Retail,3,2,4,42.24,1.7331,0,1,1494,0.5198,UK,US,0,legitimate
TXN-L01863,2024-02-08 19:30:00,9.5,18,6,Utilities,6,2,7,54.72,-1.1259,0,0,2039,0.387,AU,US,0,legitimate
TXN-L02343,2024-02-18 19:30:00,32.26,9,6,Entertainment,4,3,4,44.85,1.6638,0,1,1062,0.0205,US,US,0,legitimate
TXN-L02449,2024-02-21 00:30:00,27.37,11,0,Travel,1,0,5,51.33,-0.7198,0,1,2195,0.1604,US,US,0,legitimate
TXN-L02136,2024-02-14 12:00:00,60.45,9,5,Food & Dining,2,1,7,27.43,2.2368,0,1,3456,0.2827,US,US,0,legitimate
TXN-L01065,2024-01-23 04:30:00,17.82,19,1,Travel,2,1,4,50.77,-0.1617,0,1,2494,0.4183,US,US,0,legitimate
TXN-F00210,2024-01-18 12:00:00,1055.3,2,0,Jewelry,9,4,21,66.73,1.7505,1,1,30,0.992,UK,BR,1,fraud
TXN-L02621,2024-02-24 14:30:00,120.19,10,3,Healthcare,5,1,4,24.37,0.6902,0,0,714,0.3367,US,US,0,legitimate
TXN-L00077,2024-01-02 14:30:00,40.49,10,6,Utilities,6,1,7,70.63,0.0348,0,1,2825,0.3957,US,US,0,legitimate
TXN-L02898,2024-03-01 09:00:00,40.96,11,3,Entertainment,5,1,5,47.61,1.2336,0,0,872,0.371,US,US,0,legitimate
TXN-L01314,2024-01-28 09:00:00,55.17,9,0,Utilities,3,0,4,61.16,1.415,0,0,2978,0.2099,UK,US,0,legitimate
TXN-L04372,2024-04-01 02:00:00,18.32,14,3,Retail,0,1,3,53.05,0.2728,0,0,2228,0.4493,CA,US,0,legitimate
TXN-L00872,2024-01-19 04:00:00,13.75,11,6,Retail,1,4,4,24.42,-1.3704,0,0,2212,0.4828,US,US,0,legitimate
TXN-L03850,2024-03-21 05:00:00,32.31,13,3,Education,2,0,8,29.32,1.374,0,0,481,0.1792,US,US,0,legitimate
TXN-F00037,2024-01-04 02:00:00,172.74,2,1,Crypto Exchange,7,6,26,101.38,1.5189,1,0,75,0.9388,US,PH,1,fraud
TXN-L02965,2024-03-02 18:30:00,42.15,10,6,Food & Dining,1,0,3,25.48,-1.4114,0,0,1009,0.0974,US,US,0,legitimate
TXN-L03391,2024-03-11 15:30:00,24.46,21,5,Education,5,0,2,84.58,-1.7245,0,0,818,0.4081,CA,US,0,legitimate
TXN-L02560,2024-02-23 08:00:00,19.81,8,6,Entertainment,1,1,6,29.82,1.2231,0,0,1194,0.2618,UK,CA,0,legitimate
TXN-F00146,2024-01-13 04:00:00,1240.08,1,1,Crypto Exchange,8,9,23,31.6,4.8259,1,1,49,0.9766,US,BR,1,fraud
TXN-L02635,2024-02-24 21:30:00,159.42,16,1,Retail,3,1,9,43.62,0.9961,0,1,1829,0.2743,UK,US,0,legitimate
TXN-L03530,2024-03-14 13:00:00,244.06,21,0,Education,1,0,10,84.6,1.3493,0,0,1606,0.214,CA,UK,0,legitimate
TXN-L00375,2024-01-08 19:30:00,25.35,10,4,Healthcare,6,3,6,44.93,0.58,0,1,963,0.0028,AU,UK,0,legitimate
TXN-L01908,2024-02-09 18:00:00,16.54,12,6,Healthcare,4,0,3,34.24,-0.5714,0,0,2797,0.1493,US,UK,0,legitimate
TXN-L04332,2024-03-31 06:00:00,116.13,13,3,Education,1,0,3,81.07,0.8786,0,0,745,0.3518,AU,US,0,legitimate
TXN-L04379,2024-04-01 05:30:00,25.12,16,6,Travel,1,1,5,20.08,-1.4311,0,0,1208,0.3174,US,UK,0,legitimate
TXN-L04027,2024-03-24 21:30:00,42.11,21,4,Retail,3,0,5,52.07,0.7334,0,1,1887,0.5476,US,US,0,legitimate
TXN-L01604,2024-02-03 10:00:00,33.69,15,6,Utilities,6,1,5,58.41,0.2318,0,0,1137,0.3136,US,US,0,legitimate
TXN-L01118,2024-01-24 07:00:00,66.76,9,2,Retail,1,3,2,50.6,-0.1136,0,0,514,0.0159,US,US,0,legitimate
TXN-L03677,2024-03-17 14:30:00,46.98,10,0,Travel,1,1,6,59.46,-0.096,0,1,1676,0.2261,AU,US,0,legitimate
TXN-L03490,2024-03-13 17:00:00,39.37,17,2,Entertainment,1,1,3,271.21,0.8145,0,0,3175,0.4315,AU,US,0,legitimate
TXN-F00114,2024-01-10 12:00:00,443.16,2,1,Crypto Exchange,7,10,14,42.18,0.5742,1,1,77,0.954,US,BR,1,fraud
TXN-L02958,2024-03-02 15:00:00,169.97,18,4,Travel,0,0,5,76.02,-1.6668,0,0,3334,0.5909,US,US,0,legitimate
TXN-L01994,2024-02-11 13:00:00,77.59,16,0,Education,5,0,7,49.35,0.6669,0,1,572,0.2135,US,UK,0,legitimate
TXN-F00205,2024-01-18 02:00:00,494.43,3,6,Crypto Exchange,8,8,23,5.47,5.0808,1,0,14,0.9425,US,RU,1,fraud
TXN-L04355,2024-03-31 17:30:00,111.71,19,4,Healthcare,3,1,3,77.69,0.1358,0,0,3504,0.5765,AU,CA,0,legitimate
TXN-L02376,2024-02-19 12:00:00,38.1,15,1,Utilities,5,2,3,38.36,-1.1698,0,1,1867,0.4458,AU,US,0,legitimate
TXN-L01342,2024-01-28 23:00:00,84.52,9,0,Entertainment,1,2,4,16.25,-0.6683,0,1,972,0.3173,AU,US,0,legitimate
TXN-L00320,2024-01-07 16:00:00,60.16,11,6,Food & Dining,1,0,4,39.6,-2.0863,0,0,3394,0.0207,UK,US,0,legitimate
TXN-L01619,2024-02-03 17:30:00,172.16,8,3,Food & Dining,1,0,4,113.87,2.0109,1,0,3346,0.278,US,US,0,legitimate
TXN-L03713,2024-03-18 08:30:00,6.47,18,1,Retail,4,0,3,101.05,0.4173,0,0,3485,0.1444,US,CA,0,legitimate
TXN-L02060,2024-02-12 22:00:00,127.86,10,3,Entertainment,6,1,4,97.35,0.9872,0,0,971,0.4016,CA,US,0,legitimate
TXN-L02219,2024-02-16 05:30:00,42.65,8,4,Food & Dining,1,1,3,78.13,-0.1979,0,0,599,0.3905,US,US,0,legitimate
TXN-L01673,2024-02-04 20:30:00,21.71,20,4,Food & Dining,1,1,5,68.26,0.0797,0,1,1445,0.5802,US,US,0,legitimate
TXN-L00260,2024-01-06 10:00:00,21.61,10,4,Food & Dining,0,2,6,58.88,-0.4461,0,0,2880,0.2393,CA,US,0,legitimate
TXN-L04417,2024-04-02 00:30:00,7.77,11,4,Food & Dining,0,2,4,105.23,0.0933,0,0,1745,0.4945,CA,US,0,legitimate
TXN-L02039,2024-02-12 11:30:00,9.31,8,0,Food & Dining,4,1,7,12.0,-0.5782,1,0,2853,0.4823,CA,UK,0,legitimate
TXN-L00901,2024-01-19 18:30:00,36.84,10,1,Food & Dining,4,0,5,35.43,-0.4564,0,0,663,0.1996,UK,CA,0,legitimate
TXN-L03744,2024-03-19 00:00:00,20.18,10,6,Healthcare,4,2,5,130.48,-1.7808,0,0,2388,0.1494,US,US,0,legitimate
TXN-L02026,2024-02-12 05:00:00,330.47,11,4,Entertainment,6,1,2,42.46,-1.7063,0,0,3238,0.0753,US,CA,0,legitimate
TXN-L01917,2024-02-09 22:30:00,29.35,20,6,Education,3,0,7,72.99,0.1223,0,1,3208,0.4564,UK,CA,0,legitimate
TXN-L01828,2024-02-08 02:00:00,49.47,14,5,Retail,4,0,4,107.97,-0.9607,0,0,853,0.3835,US,US,0,legitimate
TXN-L01573,2024-02-02 18:30:00,14.06,11,5,Education,0,2,7,190.34,0.5258,1,1,679,0.368,CA,CA,0,legitimate
TXN-L04394,2024-04-01 13:00:00,126.43,21,2,Healthcare,0,0,5,51.24,-1.3921,0,0,1592,0.0389,US,US,0,legitimate
TXN-L04208,2024-03-28 16:00:00,23.18,20,6,Entertainment,4,0,2,41.22,-1.0755,0,1,1870,0.0361,US,UK,0,legitimate
TXN-L00224,2024-01-05 16:00:00,34.06,10,1,Travel,3,1,2,40.22,1.3974,0,0,2207,0.0846,AU,US,0,legitimate
TXN-L00723,2024-01-16 01:30:00,114.81,11,4,Utilities,3,2,5,176.37,1.1093,0,0,201,0.2139,US,UK,0,legitimate
TXN-L04485,2024-04-03 10:30:00,11.08,8,4,Healthcare,6,0,4,448.93,0.5788,0,1,2418,0.1495,AU,US,0,legitimate
TXN-L01141,2024-01-24 18:30:00,216.09,13,1,Healthcare,6,1,9,28.87,0.5628,0,0,238,0.2744,US,US,0,legitimate
TXN-L02762,2024-02-27 13:00:00,133.67,9,5,Education,0,1,2,43.16,-1.0033,0,0,2131,0.0204,CA,UK,0,legitimate
TXN-L00846,2024-01-18 15:00:00,72.91,10,3,Travel,6,0,4,15.56,1.3196,0,1,2029,0.5629,AU,US,0,legitimate
TXN-L02551,2024-02-23 03:30:00,8.33,9,1,Entertainment,0,0,0,44.24,-0.3571,0,0,3132,0.4472,US,UK,0,legitimate
TXN-L02928,2024-03-02 00:00:00,264.57,8,3,Travel,3,0,4,42.87,-0.8981,0,1,911,0.4031,US,UK,0,legitimate
TXN-L00117,2024-01-03 10:30:00,16.97,12,0,Retail,2,1,2,127.35,1.2322,0,1,1474,0.3094,US,US,0,legitimate
TXN-L00645,2024-01-14 10:30:00,41.57,13,0,Utilities,1,0,5,35.58,-1.359,0,0,2069,0.5456,CA,US,0,legitimate
TXN-L00003,2024-01-01 01:30:00,250.39,17,2,Utilities,2,1,7,36.76,0.7439,0,0,1805,0.5889,US,US,0,legitimate
TXN-L04170,2024-03-27 21:00:00,11.67,10,6,Travel,3,0,8,51.56,0.2572,0,0,2784,0.4786,UK,US,0,legitimate
TXN-L00467,2024-01-10 17:30:00,116.46,9,0,Utilities,5,1,6,54.47,-1.8558,0,0,2833,0.2899,US,US,0,legitimate
TXN-L00005,2024-01-01 02:30:00,43.2,16,2,Healthcare,2,0,6,14.2,-1.139,0,0,1659,0.5602,US,US,0,legitimate
TXN-L00919,2024-01-20 03:30:00,66.29,16,4,Food & Dining,1,0,1,353.98,-0.3396,1,1,2174,0.5615,AU,US,0,legitimate
TXN-L02595,2024-02-24 01:30:00,5.77,17,0,Entertainment,5,1,3,199.42,-1.7412,0,0,2143,0.4632,CA,US,0,legitimate
TXN-L01063,2024-01-23 03:30:00,9.59,17,3,Healthcare,5,2,7,37.2,-1.197,0,0,858,0.4713,US,UK,0,legitimate
TXN-L02590,2024-02-23 23:00:00,188.19,16,4,Healthcare,4,1,7,35.2,0.1254,0,0,1171,0.4507,AU,CA,0,legitimate
TXN-L00242,2024-01-06 01:00:00,90.47,9,3,Utilities,5,1,5,25.54,-1.6529,0,0,891,0.5438,US,US,0,legitimate
TXN-L01160,2024-01-25 04:00:00,4.48,13,0,Retail,6,5,8,51.66,0.0248,0,0,908,0.2915,CA,US,0,legitimate
TXN-L02870,2024-02-29 19:00:00,28.87,13,5,Retail,1,0,6,35.63,-0.2248,1,1,904,0.3618,CA,UK,0,legitimate
TXN-L03735,2024-03-18 19:30:00,48.32,8,3,Healthcare,6,1,4,146.08,-0.2455,0,0,1012,0.2364,AU,CA,0,legitimate
TXN-L02397,2024-02-19 22:30:00,20.01,18,3,Utilities,0,0,5,49.75,0.6542,0,1,2545,0.2236,CA,UK,0,legitimate
TXN-L03517,2024-03-14 06:30:00,83.46,13,5,Education,5,1,9,112.88,1.6839,0,0,836,0.4856,AU,US,0,legitimate
TXN-L03421,2024-03-12 06:30:00,50.54,15,1,Healthcare,6,1,5,267.42,-0.1917,0,0,2424,0.1289,US,US,0,legitimate
TXN-L02563,2024-02-23 09:30:00,70.48,15,5,Entertainment,6,1,10,30.78,-0.383,0,1,1064,0.353,AU,CA,0,legitimate
TXN-L01605,2024-02-03 10:30:00,21.05,10,3,Healthcare,0,2,2,48.08,0.613,0,0,988,0.4366,US,UK,0,legitimate
TXN-F00078,2024-01-07 12:00:00,251.63,23,1,Travel,7,9,21,380.13,7.2565,1,1,87,0.9392,UK,PH,1,fraud
TXN-L02324,2024-02-18 10:00:00,54.29,12,3,Retail,4,0,5,22.94,-0.8074,0,0,1375,0.0372,AU,US,0,legitimate
TXN-L02709,2024-02-26 10:30:00,260.71,15,0,Utilities,3,1,2,59.53,0.5615,1,0,1997,0.1885,AU,UK,0,legitimate
TXN-L04398,2024-04-01 15:00:00,160.78,14,5,Utilities,3,3,2,118.7,0.0863,0,0,2843,0.1406,UK,US,0,legitimate
TXN-L01312,2024-01-28 08:00:00,219.25,13,1,Travel,5,0,6,328.18,0.7045,0,0,3317,0.0787,US,US,0,legitimate
TXN-L03448,2024-03-12 20:00:00,37.05,11,3,Food & Dining,0,0,4,66.1,-2.0917,0,0,1976,0.5205,US,US,0,legitimate
TXN-L03812,2024-03-20 10:00:00,23.18,8,6,Healthcare,3,1,4,37.58,-0.0529,0,0,2165,0.5121,US,US,0,legitimate
TXN-L04655,2024-04-06 23:30:00,471.03,9,6,Education,0,0,4,66.43,0.9889,0,0,2909,0.1606,CA,US,0,legitimate
TXN-L02362,2024-02-19 05:00:00,11.91,16,6,Entertainment,4,1,6,14.18,-0.2203,0,0,900,0.3384,UK,UK,0,legitimate
TXN-L01975,2024-02-11 03:30:00,37.02,13,6,Retail,0,3,5,55.45,-0.1176,0,0,858,0.183,CA,UK,0,legitimate
TXN-L03514,2024-03-14 05:00:00,84.33,10,4,Travel,3,0,4,54.21,-2.4489,0,1,860,0.0247,CA,US,0,legitimate
TXN-L01761,2024-02-06 16:30:00,114.68,20,2,Food & Dining,4,0,6,192.74,-1.3658,0,0,2293,0.3246,US,CA,0,legitimate
TXN-L02739,2024-02-27 01:30:00,128.25,19,5,Utilities,5,1,4,19.26,-0.5115,0,0,960,0.5924,US,CA,0,legitimate
TXN-F00094,2024-01-08 20:00:00,621.74,2,5,Travel,8,7,16,160.18,2.0172,0,1,43,0.8566,UK,NG,1,fraud
TXN-L02472,2024-02-21 12:00:00,24.88,20,1,Entertainment,1,0,9,43.02,-0.5382,0,1,1103,0.3165,US,CA,0,legitimate
TXN-L04007,2024-03-24 11:30:00,29.08,18,3,Education,0,0,1,65.37,2.3878,0,0,1229,0.077,CA,US,0,legitimate
TXN-L01493,2024-02-01 02:30:00,65.66,16,6,Utilities,0,3,10,38.46,2.7133,0,1,2432,0.0676,US,US,0,legitimate
TXN-L04206,2024-03-28 15:00:00,89.48,19,0,Entertainment,0,0,6,84.66,-0.1231,0,0,3402,0.297,CA,CA,0,legitimate
TXN-L02158,2024-02-14 23:00:00,196.69,21,5,Education,3,1,2,9.01,-0.2453,1,0,1009,0.4826,US,UK,0,legitimate
TXN-L01169,2024-01-25 08:30:00,128.18,10,4,Food & Dining,6,1,4,27.17,-0.777,0,0,1011,0.2349,CA,UK,0,legitimate
TXN-L04516,2024-04-04 02:00:00,35.97,21,4,Education,2,1,7,55.47,0.5163,0,0,1177,0.4167,AU,US,0,legitimate
TXN-L00232,2024-01-05 20:00:00,57.14,16,1,Healthcare,4,1,3,25.49,0.6035,0,0,1916,0.3973,AU,UK,0,legitimate
TXN-L00066,2024-01-02 09:00:00,50.8,14,3,Entertainment,2,0,0,68.14,-1.0448,0,1,745,0.3689,US,US,0,legitimate
TXN-L01603,2024-02-03 09:30:00,24.55,10,1,Retail,5,0,2,32.94,-0.7016,1,1,2430,0.3797,CA,US,0,legitimate
TXN-L03283,2024-03-09 09:30:00,131.16,20,4,Education,5,0,8,22.17,1.6321,0,1,2918,0.1317,US,CA,0,legitimate
TXN-L03596,2024-03-15 22:00:00,20.63,11,0,Travel,6,1,6,19.88,0.9284,0,0,864,0.3801,CA,US,0,legitimate
TXN-L00125,2024-01-03 14:30:00,488.07,14,2,Utilities,4,0,5,133.66,-1.5789,0,0,1541,0.0443,US,CA,0,legitimate
TXN-L01296,2024-01-28 00:00:00,136.88,15,4,Education,6,2,2,226.38,-0.1939,0,1,3525,0.1577,AU,US,0,legitimate
TXN-L01976,2024-02-11 04:00:00,168.02,9,4,Travel,5,1,4,99.8,-2.5375,0,0,721,0.547,US,UK,0,legitimate
TXN-L04517,2024-04-04 02:30:00,77.02,15,0,Utilities,6,0,8,147.23,-1.7341,0,0,3066,0.3782,AU,US,0,legitimate
TXN-L04481,2024-04-03 08:30:00,72.66,20,5,Travel,5,2,4,20.88,-0.5188,0,1,564,0.4844,UK,UK,0,legitimate
TXN-L02075,2024-02-13 05:30:00,39.8,11,5,Healthcare,4,0,4,53.08,1.382,0,0,3031,0.498,US,US,0,legitimate
TXN-L03086,2024-03-05 07:00:00,51.59,20,4,Food & Dining,5,0,6,57.12,0.2462,0,0,2477,0.5372,UK,US,0,legitimate
TXN-L04345,2024-03-31 12:30:00,56.11,19,0,Food & Dining,4,0,3,215.73,-0.5056,0,0,3451,0.0562,UK,UK,0,legitimate
TXN-L03345,2024-03-10 16:30:00,278.24,17,6,Entertainment,6,0,6,60.88,-0.22,0,0,716,0.0342,US,CA,0,legitimate
TXN-L04464,2024-04-03 00:00:00,30.57,8,0,Travel,2,1,2,45.18,-1.7577,0,0,3569,0.5163,US,UK,0,legitimate
TXN-L02797,2024-02-28 06:30:00,9.15,9,0,Healthcare,5,3,7,31.48,-1.5157,0,0,1238,0.5309,US,US,0,legitimate
TXN-L00918,2024-01-20 03:00:00,34.94,14,5,Utilities,6,0,1,33.73,0.4552,1,0,3368,0.4673,US,US,0,legitimate
TXN-L01646,2024-02-04 07:00:00,45.28,8,0,Retail,4,1,4,98.11,-0.9659,0,0,2906,0.3992,AU,US,0,legitimate
TXN-L00364,2024-01-08 14:00:00,108.87,19,5,Education,5,1,6,50.27,0.1683,0,1,2946,0.5937,US,CA,0,legitimate
TXN-L03287,2024-03-09 11:30:00,44.18,20,3,Travel,6,2,8,68.25,1.8277,0,1,2307,0.344,US,US,0,legitimate
TXN-L02125,2024-02-14 06:30:00,94.36,10,1,Education,1,0,6,97.64,0.4303,0,1,3020,0.2698,US,US,0,legitimate
TXN-L04123,2024-03-26 21:30:00,67.2,13,4,Utilities,5,0,5,36.72,1.274,0,1,1693,0.0212,US,UK,0,legitimate
TXN-L00525,2024-01-11 22:30:00,8.98,20,1,Food & Dining,2,1,6,46.07,0.5342,0,0,1931,0.0282,UK,US,0,legitimate
TXN-L00055,2024-01-02 03:30:00,138.56,21,4,Utilities,0,1,2,116.83,-0.9662,0,0,1871,0.5009,AU,CA,0,legitimate
TXN-L00638,2024-01-14 07:00:00,15.03,10,6,Food & Dining,4,1,6,73.03,0.2207,0,0,442,0.0791,CA,UK,0,legitimate
TXN-L00302,2024-01-07 07:00:00,115.27,15,5,Healthcare,1,1,3,119.0,-0.6177,1,1,1364,0.4225,US,US,0,legitimate
TXN-L02766,2024-02-27 15:00:00,52.79,20,0,Utilities,0,1,6,54.37,-0.3737,0,0,2986,0.3084,US,US,0,legitimate
TXN-L01276,2024-01-27 14:00:00,555.2,19,5,Retail,5,2,7,80.11,0.0503,0,0,2097,0.4027,US,US,0,legitimate
TXN-L02055,2024-02-12 19:30:00,24.06,12,4,Retail,2,0,6,144.75,-3.2665,0,0,2218,0.251,UK,CA,0,legitimate
TXN-L03644,2024-03-16 22:00:00,24.26,21,4,Retail,5,0,5,44.67,0.5031,0,0,3035,0.2119,US,CA,0,legitimate
TXN-L04143,2024-03-27 07:30:00,74.56,15,5,Utilities,0,1,6,108.61,-2.0108,1,0,327,0.349,UK,UK,0,legitimate
TXN-L02878,2024-02-29 23:00:00,73.13,20,4,Healthcare,6,0,5,54.0,0.7805,0,1,961,0.5885,UK,CA,0,legitimate
TXN-L04202,2024-03-28 13:00:00,20.38,15,2,Education,2,1,5,8.65,0.4049,0,0,3186,0.2037,UK,US,0,legitimate
TXN-L02286,2024-02-17 15:00:00,119.51,16,4,Entertainment,6,2,7,56.04,0.801,0,1,2642,0.0906,US,CA,0,legitimate
TXN-L02261,2024-02-17 02:30:00,81.8,20,5,Food & Dining,4,2,5,23.01,-2.1238,0,1,2951,0.1534,US,UK,0,legitimate
TXN-L02296,2024-02-17 20:00:00,82.96,11,3,Education,3,2,7,125.2,-1.6574,0,0,1251,0.0628,US,US,0,legitimate
TXN-L01753,2024-02-06 12:30:00,8.75,11,2,Travel,3,3,8,45.54,-0.5287,0,1,1722,0.5966,US,US,0,legitimate
TXN-L01968,2024-02-11 00:00:00,44.93,12,2,Travel,6,1,5,51.91,-0.7635,0,1,2640,0.3109,US,UK,0,legitimate
TXN-L04351,2024-03-31 15:30:00,57.25,11,6,Utilities,5,1,8,29.3,-0.5983,0,0,3250,0.1012,US,CA,0,legitimate
TXN-L03117,2024-03-05 22:30:00,25.64,12,6,Entertainment,4,0,9,37.06,-1.0802,0,1,3514,0.0019,CA,US,0,legitimate
TXN-L02393,2024-02-19 20:30:00,28.5,21,6,Entertainment,2,0,4,34.89,-2.765,0,0,653,0.565,US,UK,0,legitimate
TXN-L00523,2024-01-11 21:30:00,96.6,10,3,Food & Dining,1,1,5,54.19,-1.3754,0,1,3067,0.0639,CA,CA,0,legitimate
TXN-L03900,2024-03-22 06:00:00,31.31,16,2,Retail,3,2,4,146.68,0.1728,0,1,682,0.284,US,US,0,legitimate
TXN-L03122,2024-03-06 01:00:00,89.23,19,2,Education,0,2,6,196.81,-0.5522,0,0,731,0.267,US,UK,0,legitimate
TXN-L04156,2024-03-27 14:00:00,92.44,14,5,Food & Dining,0,1,2,105.18,0.3036,0,1,1083,0.1768,US,US,0,legitimate
TXN-L01969,2024-02-11 00:30:00,169.66,8,4,Travel,1,0,5,38.94,0.9055,0,1,2243,0.12,UK,US,0,legitimate
TXN-L00671,2024-01-14 23:30:00,6.87,10,6,Retail,5,2,4,60.46,-0.9849,0,1,2074,0.2916,US,US,0,legitimate
TXN-L04188,2024-03-28 06:00:00,35.99,13,0,Utilities,2,1,6,41.83,-0.0646,0,1,1140,0.5328,US,US,0,legitimate
TXN-L00666,2024-01-14 21:00:00,42.31,21,5,Travel,2,1,7,143.36,0.8438,1,1,1196,0.1068,AU,US,0,legitimate
TXN-L04338,2024-03-31 09:00:00,6.94,9,4,Retail,3,2,5,58.04,1.0997,0,0,2640,0.1931,US,CA,0,legitimate
TXN-L01887,2024-02-09 07:30:00,83.43,12,0,Healthcare,5,0,2,29.41,-0.2449,1,1,3579,0.4394,AU,US,0,legitimate
TXN-L03266,2024-03-09 01:00:00,22.68,13,6,Healthcare,1,1,4,81.21,1.3967,0,1,1745,0.4376,US,US,0,legitimate
TXN-L00280,2024-01-06 20:00:00,61.16,19,1,Retail,6,1,1,56.57,-1.2134,0,0,2625,0.1937,UK,US,0,legitimate
TXN-L01719,2024-02-05 19:30:00,35.32,18,3,Travel,4,0,3,43.31,1.3319,0,0,2858,0.1657,AU,US,0,legitimate
TXN-L02947,2024-03-02 09:30:00,2.74,16,3,Food & Dining,5,0,9,90.09,1.3155,0,0,2798,0.046,US,CA,0,legitimate
TXN-L00899,2024-01-19 17:30:00,24.12,16,1,Healthcare,1,2,4,43.93,-1.574,0,0,2980,0.5728,CA,CA,0,legitimate
TXN-F00100,2024-01-09 08:00:00,17723.23,23,1,Jewelry,7,17,23,34.36,2.38,0,1,30,0.9268,US,VN,1,fraud
TXN-L00760,2024-01-16 20:00:00,30.7,13,4,Healthcare,3,2,7,256.01,0.5097,0,0,713,0.2507,US,US,0,legitimate
TXN-L01906,2024-02-09 17:00:00,11.35,9,1,Healthcare,3,0,3,22.05,-0.35,0,0,1647,0.0641,US,UK,0,legitimate
TXN-L04042,2024-03-25 05:00:00,10.85,9,3,Retail,6,2,9,59.28,-1.4895,0,0,727,0.115,US,US,0,legitimate
TXN-L03823,2024-03-20 15:30:00,65.53,19,2,Utilities,6,0,4,85.21,1.7614,0,0,846,0.4016,US,US,0,legitimate
TXN-L04138,2024-03-27 05:00:00,133.13,10,5,Entertainment,2,4,5,18.22,0.1025,0,0,1306,0.5187,US,CA,0,legitimate
TXN-L03818,2024-03-20 13:00:00,36.68,11,3,Food & Dining,2,0,5,77.06,-0.8978,0,0,968,0.2564,US,US,0,legitimate
TXN-L04300,2024-03-30 14:00:00,35.74,20,5,Retail,3,0,4,30.97,-1.6216,0,0,2197,0.0138,US,US,0,legitimate
TXN-L02593,2024-02-24 00:30:00,57.86,9,1,Education,0,1,3,31.18,0.4732,0,0,3523,0.5648,UK,US,0,legitimate
TXN-L04164,2024-03-27 18:00:00,35.42,14,0,Retail,5,1,6,52.56,-0.8895,0,1,2488,0.5687,US,US,0,legitimate
TXN-L03031,2024-03-04 03:30:00,28.27,20,6,Education,3,1,7,144.33,0.4345,1,0,884,0.4629,CA,CA,0,legitimate
TXN-L03579,2024-03-15 13:30:00,18.8,20,4,Food & Dining,5,3,4,105.43,0.0261,0,0,2505,0.4103,AU,CA,0,legitimate
