amount,hour_of_day,day_of_week,merchant_category_encoded,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount,amount_deviation,is_international,is_online,card_age_days,account_balance_ratio,amount_log,velocity_ratio,amount_zscore,is_night,is_weekend,risk_country_pair,label
28.27,20,6,3,1,7,144.33,0.4345,1,0,884,0.4629,3.3765631007037946,0.125,-0.06629058939661729,0,1,0,0
18.8,20,4,5,3,4,105.43,0.0261,0,0,2505,0.4103,2.9856819377004897,0.6,-0.0695695537372699,0,0,0,0
260.57,12,0,4,5,6,71.49,0.1745,0,0,460,0.5208,5.566701934107833,0.7142857142857143,0.014142717502390325,0,0,0,0
57.53,20,4,5,2,6,133.84,-0.0181,0,0,2574,0.3286,4.069539443303129,0.2857142857142857,-0.05615938595337596,0,0,0,0
39.56,14,5,6,1,6,63.84,0.3548,0,1,3101,0.1752,3.702782359282928,0.14285714285714285,-0.06238145450686355,0,1,0,0
45.15,21,3,5,0,6,75.24,-0.8886,0,1,3640,0.3193,3.8318969609488613,0.0,-0.06044593067748149,0,0,0,0
111.65,21,6,0,2,3,17.64,-1.1073,0,0,2233,0.0036,4.724285666878253,0.5,-0.037420468306478445,0,1,0,0
33.07,21,3,5,0,5,80.92,0.255,1,0,3261,0.4169,3.5284172316728752,0.0,-0.06462860113525166,0,0,1,0
56.4,11,6,4,1,5,29.93,0.4751,1,1,1060,0.2385,4.050044303325521,0.16666666666666666,-0.05655064568990578,0,1,1,0
40.98,13,0,0,0,1,30.73,0.694,0,1,3083,0.2878,3.7371933143924867,0.0,-0.06188978297954289,0,0,0,0
28.39,12,5,6,1,7,22.12,0.3219,0,1,986,0.3714,3.380654480430826,0.125,-0.06624903969008317,0,1,0,0
184.71,19,2,1,2,5,25.78,0.1951,0,1,2449,0.5645,5.224186317204961,0.3333333333333333,-0.0121236219782757,0,0,0,0
7.36,19,1,6,1,6,28.74,-1.5507,0,0,2635,0.3734,2.1234584270966104,0.14285714285714285,-0.07353062576019133,0,0,0,0
400.42,21,3,4,1,2,45.65,0.1531,0,0,3249,0.4266,5.995008260731347,0.3333333333333333,0.06256543799238697,0,0,0,0
12.44,9,6,2,1,7,76.36,0.7367,0,1,756,0.1729,2.5982353350950036,0.125,-0.07177168818357937,0,1,0,0
99.48,21,6,0,1,9,221.06,1.0828,1,0,2978,0.1383,4.609958702719888,0.1,-0.041634301044149225,0,1,0,0
45.79,8,0,4,1,4,49.02,0.3837,0,0,927,0.1533,3.845669504878125,0.2,-0.06022433224263274,0,0,0,0
53.56,19,3,0,1,4,106.59,1.2648,0,0,3190,0.2718,3.9993010135352067,0.2,-0.05753398874454712,0,0,0,0
281.64,8,2,1,1,3,22.29,0.9873,0,0,860,0.5942,5.64417400305089,0.25,0.02143815347467655,0,0,0,0
7.44,21,1,6,1,6,65.87,1.8042,1,0,1667,0.5178,2.1329823086078656,0.14285714285714285,-0.07350292595583524,0,0,1,0
59.12,8,3,3,1,4,56.23,-0.3872,0,0,2828,0.5835,4.0963425648847736,0.2,-0.05560885234179859,0,0,0,0
10.15,21,4,2,1,4,48.83,0.1879,0,0,2432,0.5612,2.411439497906128,0.2,-0.07256459508327257,0,0,0,0
341.23,12,6,1,0,3,90.62,-0.8527,0,0,947,0.2483,5.835483025645868,0.0,0.042071045244422,0,1,0,0
143.95,8,6,0,1,8,41.79,-0.7037,1,0,1404,0.1252,4.976388855367665,0.1111111111111111,-0.02623667229770554,0,1,1,0
64.75,20,5,5,1,8,109.42,-1.3279,0,1,1581,0.5808,4.185859671057874,0.1111111111111111,-0.05365947861023849,0,1,0,0
141.23,10,0,0,2,1,13.24,-1.96,0,0,1007,0.3131,4.957445465582136,1.0,-0.027178465645812732,0,0,0,0
102.92,18,0,3,0,11,35.57,1.6708,0,1,3465,0.0528,4.643621372362344,0.0,-0.04044320945683719,0,0,0,0
35.58,18,4,3,0,12,85.22,-0.9518,0,0,2457,0.157,3.5995016429627196,0.0,-0.06375951977357923,0,0,0,0
141.62,12,4,4,2,1,29.98,0.22,0,1,3063,0.4324,4.960183750600158,1.0,-0.02704342909957677,0,0,0,0
180.45,17,0,1,1,1,11.51,-0.5898,1,1,3320,0.3486,5.200980133659079,0.5,-0.013598636560237706,0,0,1,0
57.36,20,6,2,0,7,24.78,0.2526,0,0,3065,0.1532,4.066630723654585,0.0,-0.05621824803763265,0,1,0,0
110.8,19,1,4,1,5,73.01,0.6402,0,0,256,0.1131,4.716711560720999,0.16666666666666666,-0.037714778727761945,0,0,0,0
19.78,16,6,4,0,2,159.46,0.8464,0,0,2549,0.027,3.0339909856710814,0.0,-0.06923023113390776,0,1,0,0
37.66,15,4,2,2,5,37.07,-0.4612,0,0,1735,0.274,3.654805473780185,0.3333333333333333,-0.06303932486032078,0,0,0,0
81.86,15,2,3,1,6,44.34,-0.0712,0,1,925,0.1741,4.417152436649256,0.14285714285714285,-0.047735182953578904,0,0,0,0
87.05,15,4,5,0,3,77.52,-0.8553,0,0,2567,0.3702,4.4779048349422155,0.0,-0.04593815814597731,0,0,0,0
32.07,18,1,6,1,4,153.52,1.5195,0,1,1579,0.1609,3.4986265269937014,0.2,-0.06497484868970284,0,0,0,0
99.6,14,1,2,0,6,36.63,0.4706,0,0,2515,0.5022,4.611152257665639,0.0,-0.041592751337615086,0,0,0,0
28.5,17,5,4,0,6,53.16,-0.2614,0,0,1875,0.5644,3.3843902633457743,0.0,-0.06621095245909353,0,1,0,0
61.2,15,1,6,3,5,89.16,0.3473,0,0,1665,0.3745,4.130354999745133,0.5,-0.054888657428540155,0,0,0,0
23.19,10,6,4,1,5,35.67,-0.1775,0,0,601,0.1458,3.185939324621936,0.16666666666666666,-0.06804952697322926,0,1,0,0
39.33,8,3,1,1,6,152.45,-1.0227,0,0,1709,0.0064,3.697095608885277,0.14285714285714285,-0.06246109144438732,0,0,0,0
334.76,19,1,2,0,10,23.61,0.219,0,0,2208,0.2089,5.816396619025335,0.0,0.03983082356712289,0,0,0,0
388.61,13,5,5,2,7,132.64,-0.1749,0,0,1518,0.5344,5.965146238790108,0.25,0.0584762543743186,0,1,0,0
159.87,18,6,2,0,7,212.45,-0.4386,0,1,1761,0.2161,5.080596585402216,0.0,-0.020724411230842853,0,1,0,0
47.54,20,4,2,2,4,43.77,0.3382,0,0,459,0.1084,3.8823882002984553,0.4,-0.059618399022343185,0,0,0,0
126.55,15,0,5,0,4,75.51,-0.4665,0,1,2404,0.1811,4.848508444587821,0.0,-0.03226137974515596,0,0,0,0
66.36,17,5,3,3,2,17.13,-1.302,0,1,1821,0.5103,4.210051369934071,1.0,-0.05310202004757209,0,1,0,0
27.79,21,1,2,0,4,69.54,0.4608,0,1,2938,0.1815,3.3600281046240843,0.0,-0.06645678822275386,0,0,0,0
34.81,18,0,4,1,5,17.88,-0.3306,0,0,2623,0.5228,3.5782271840103412,0.16666666666666666,-0.06402613039050663,0,0,0,0
25.56,14,0,6,0,9,57.47,-1.0709,1,0,1103,0.497,3.279406324608233,0.0,-0.06722892026917998,0,0,1,0
28.86,19,1,6,0,1,31.55,0.7437,0,1,332,0.1889,3.3965197921110444,0.0,-0.0660863033394911,0,0,0,0
55.75,9,6,0,3,0,26.01,-1.073,0,1,3353,0.0877,4.038655656361512,3.0,-0.05677570660029905,0,1,0,0
152.93,18,2,6,0,4,139.94,0.408,0,1,3226,0.2056,5.036497953621983,0.0,-0.023127369258733994,0,0,0,0
151.64,9,6,0,1,5,23.45,1.9498,0,1,1489,0.5306,5.028082207699977,0.16666666666666666,-0.023574028603976015,0,1,0,0
39.0,20,1,3,0,6,31.95,-0.2537,0,0,2305,0.2657,3.6888794541139363,0.0,-0.06257535313735621,0,0,0,0
28.51,11,3,2,2,1,36.21,0.0226,0,1,2385,0.4041,3.3847291889548483,1.0,-0.06620748998354901,0,0,0,0
10.88,19,6,2,2,6,81.19,-0.4212,0,0,2237,0.067,2.474856313934499,0.2857142857142857,-0.0723118343685232,0,1,0,0
13.97,19,5,3,0,3,87.79,-0.5946,0,0,2037,0.4429,2.706048198431537,0.0,-0.07124192942526908,0,1,0,0
141.39,18,6,4,0,3,84.45,0.3322,0,0,1445,0.4397,4.958569771792903,0.0,-0.027123066037100546,0,1,0,0
64.63,19,0,6,0,8,23.3,-0.8702,0,1,1426,0.0075,4.184032908485631,0.0,-0.05370102831677263,0,0,0,0
43.99,18,3,1,0,6,22.97,-0.6284,1,0,2600,0.0926,3.806440242853081,0.0,-0.060847577840644845,0,0,1,0
107.93,8,2,3,1,2,44.39,0.7562,0,0,3410,0.1262,4.690705474094354,0.3333333333333333,-0.03870850920903681,0,0,0,0
86.35,16,2,4,1,3,123.16,1.3283,0,0,1652,0.3673,4.469923036580066,0.25,-0.04618053143409314,0,0,0,0
93.93,19,1,0,0,5,49.58,0.3629,0,1,2637,0.0629,4.5531397778937075,0.0,-0.04355597497135324,0,0,0,0
101.65,14,3,0,1,7,154.02,-0.2533,0,1,347,0.1291,4.6313251434649425,0.125,-0.04088294385099018,0,0,0,0
52.81,15,3,2,0,4,83.66,0.3312,0,1,2188,0.3984,3.9854593235013285,0.0,-0.0577936744103855,0,0,0,0
33.64,12,6,2,0,3,81.38,2.7572,0,0,1725,0.5252,3.5450090836942345,0.0,-0.0644312400292145,0,1,0,0
105.4,14,2,5,0,3,57.6,-0.1125,0,0,1282,0.0882,4.667205576907544,0.0,-0.03958451552179828,0,0,0,0
172.2,19,5,3,3,5,53.25,0.7372,0,0,1587,0.3529,5.154446996128335,0.5,-0.016455178884459888,0,1,0,0
138.68,12,1,5,0,5,49.19,-0.2882,0,0,358,0.3263,4.939354092091292,0.0,-0.02806139690966322,0,0,0,0
180.38,13,3,1,2,3,41.61,-0.1567,0,0,1492,0.4652,5.200594278019421,0.5,-0.013622873889049284,0,0,0,0
33.69,18,0,2,2,4,73.25,-0.7326,0,1,1580,0.4023,3.5464514609816584,0.4,-0.06441392765149194,0,0,0,0
14.14,10,2,5,2,3,26.79,-0.3192,0,1,2521,0.4669,2.717340248009303,0.5,-0.07118306734101239,0,0,0,0
87.49,19,6,2,1,2,53.76,-1.113,0,1,2397,0.1492,4.482889551279259,0.3333333333333333,-0.045785809222018796,0,1,0,0
51.63,10,5,2,1,4,44.47,0.4263,1,1,2300,0.2317,3.9632862993656874,0.2,-0.05820224652463789,0,1,1,0
88.19,11,0,4,0,10,6.86,-0.0027,0,1,3200,0.3629,4.490768925678116,0.0,-0.045543435933902976,0,0,0,0
30.66,16,5,2,4,4,10.52,0.8565,0,0,1064,0.0676,3.4550540544528663,0.8,-0.065463057741479,0,1,0,0
40.58,9,2,6,0,4,97.65,0.074,0,0,3412,0.1358,3.727619282429867,0.0,-0.062028282001323355,0,0,0,0
6.24,19,2,3,1,4,85.91,-1.3433,0,1,2929,0.0604,1.979621206397625,0.2,-0.07391842302117665,0,0,0,0
40.48,12,1,4,2,8,65.64,0.2946,1,0,900,0.1258,3.7252113833613265,0.2222222222222222,-0.062062906756768475,0,0,1,0
55.46,21,4,0,1,3,22.15,1.4311,0,0,3627,0.0996,4.033532422825343,0.25,-0.056876118391089886,0,0,0,0
245.67,20,3,1,2,6,56.03,0.5228,0,0,1400,0.3493,5.508051410952312,0.2857142857142857,0.008983628941067837,0,0,0,0
94.8,19,3,0,0,6,57.48,-0.7857,0,1,2589,0.1723,4.562262684976814,0.0,-0.04325473959898072,0,0,0,0
40.91,21,1,3,1,5,27.19,0.6049,0,0,1773,0.37,3.73552446193698,0.16666666666666666,-0.06191402030835447,0,0,0,0
21.66,14,5,5,1,8,88.8,0.1905,0,0,2016,0.4697,3.12060125559986,0.1111111111111111,-0.06857928573153955,0,1,0,0
19.26,12,4,1,0,5,37.18,-1.1573,0,0,1568,0.2294,3.0086484988205373,0.0,-0.06941027986222238,0,0,0,0
116.65,16,0,5,2,8,45.11,-0.4354,0,1,1536,0.2699,4.767714115173372,0.2222222222222222,-0.03568923053422257,0,0,0,0
41.47,14,2,6,1,3,165.03,0.1784,0,0,2647,0.4064,3.74879794432518,0.25,-0.061720121677861804,0,0,0,0
151.97,19,4,2,1,3,62.69,-1.8866,1,1,453,0.5251,5.0302418237351745,0.25,-0.023459766911007124,0,0,0,0
136.15,12,5,2,0,0,21.11,-3.3515,0,1,762,0.231,4.9210752173836125,0.0,-0.02893740322242469,0,1,0,0
79.05,16,1,0,0,4,35.52,-0.9124,0,0,3236,0.2032,4.382651439442724,0.0,-0.0487081385815867,0,0,0,0
14.19,18,1,5,1,4,14.81,1.2315,0,1,941,0.4186,2.7206373166076814,0.2,-0.07116575496328982,0,0,0,0
58.63,9,6,1,1,4,121.35,-0.6061,0,0,2389,0.527,4.0881588031350145,0.2,-0.05577851364347967,0,1,0,0
83.15,16,3,0,0,6,22.77,-0.888,0,1,2209,0.3757,4.432600920636815,0.0,-0.04728852360833689,0,0,0,0
41.27,17,3,6,3,8,132.7,1.0841,0,0,424,0.2349,3.7440776145786985,0.3333333333333333,-0.06178937118875204,0,0,0,0
290.78,18,2,4,4,6,48.96,1.3285,0,1,1355,0.3838,5.676000093643749,0.5714285714285714,0.02460285612236027,0,0,0,0
302.49,12,4,6,0,2,71.2,-2.5594,0,1,1289,0.4547,5.715348661027566,0.0,0.028657414984983528,0,0,0,0
76.01,8,0,4,1,4,22.71,-1.0351,0,1,363,0.0395,4.343935283551159,0.2,-0.04976073114711827,0,0,0,0
172.15,23,1,9,6,30,26.62,1.9042,1,1,2,0.8409,5.154158270848431,0.1935483870967742,-0.01647249126218244,1,0,1,1
20.4,11,3,2,1,3,29.24,-0.9153,0,1,3451,0.3217,3.0633909220278057,0.25,-0.06901555765014804,0,0,0,0
11.46,19,0,4,1,5,39.07,-0.5516,0,0,712,0.2535,2.522523513359307,0.16666666666666666,-0.07211101078694153,0,0,0,0
141.93,12,2,5,1,5,83.5,-0.0117,0,0,2954,0.4676,4.962354999921024,0.16666666666666666,-0.026936092357696905,0,0,0,0
89.26,19,2,6,2,4,27.71,0.5759,0,0,3317,0.5508,4.502694394398855,0.4,-0.045172951050640224,0,0,0,0
16.55,14,2,5,0,6,48.52,-0.35,0,0,645,0.5454,2.865053949911875,0.0,-0.07034861073478504,0,0,0,0
842.31,3,3,8,9,17,84.12,1.4881,1,1,44,0.8242,6.7373346246865005,0.5,0.215568769828816,1,0,1,1
282.22,15,1,5,2,3,48.89,-0.3488,0,0,910,0.2472,5.646223980794913,0.5,0.021638977056258245,0,0,0,0
87.67,16,1,2,1,6,292.21,0.6075,0,1,198,0.0874,4.484921613391916,0.14285714285714285,-0.04572348466221758,0,0,0,0
261.26,18,3,1,2,4,99.65,-0.035,0,1,2574,0.4832,5.569336378103278,0.4,0.014381628314961634,0,0,0,0
37.98,14,5,4,1,2,51.64,-0.5321,1,0,3413,0.0813,3.6630486940794147,0.3333333333333333,-0.0629285256428964,0,1,1,0
30.03,10,2,6,0,5,39.36,0.5147,0,1,2596,0.5868,3.434954478460289,0.0,-0.06568119370078324,0,0,0,0
9.31,16,1,3,1,7,53.16,-0.1369,0,0,1982,0.1082,2.333114298028869,0.125,-0.07285544302901155,0,0,0,0
40.65,12,4,4,1,4,15.19,0.6782,0,0,2092,0.3567,3.7293013686128518,0.2,-0.06200404467251177,0,0,0,0
28.48,8,0,1,3,7,135.39,0.5695,0,1,1697,0.5426,3.383712067321136,0.375,-0.06621787741018255,0,0,0,0
66.9,15,0,6,1,7,35.44,-0.0449,0,0,2123,0.1793,4.21803603456465,0.125,-0.05291504636816846,0,0,0,0
53.17,12,5,6,0,5,72.72,-1.3853,1,0,378,0.5468,3.9921272496698075,0.0,-0.05766902529078307,0,1,1,0
66.84,13,2,1,1,3,22.87,-1.6119,0,1,2849,0.3834,4.2171519914836475,0.25,-0.05293582122143553,0,0,0,0
156.97,8,2,0,0,4,103.81,1.4632,0,0,3504,0.2019,5.062405141581006,0.0,-0.021728529138751257,0,0,0,0
114.67,8,2,5,0,4,55.45,-0.6271,0,0,2126,0.5598,4.75074130930731,0.0,-0.0363748006920359,0,0,0,0
217.49,15,0,4,0,4,171.73,2.4862,0,0,290,0.1052,5.386740246897934,0.0,-0.0007736271433662281,0,0,0,0
24.71,8,5,6,1,3,26.96,-0.3461,0,0,1496,0.4787,3.246880021277798,0.25,-0.06752323069046347,0,1,0,0
1212.32,23,5,8,10,24,295.98,1.1834,1,1,79,0.9085,7.101115682891308,0.4,0.3436838274512948,1,1,1,1
56.79,18,1,2,0,4,50.24,0.5097,0,1,2722,0.169,4.056815750329687,0.0,-0.05641560914366983,0,0,0,0
53.7,11,1,1,1,2,35.94,-0.7914,0,0,3458,0.2769,4.001863709427935,0.3333333333333333,-0.057485514086923956,0,0,0,0
17.79,20,2,0,2,7,23.48,1.5759,0,0,1722,0.0282,2.933324813425374,0.25,-0.06991926376726561,0,0,0,0
20.79,8,0,5,0,4,32.27,-0.6159,0,0,816,0.1078,3.0814511489565284,0.0,-0.06888052110391207,0,0,0,0
48.87,15,1,5,3,5,41.75,-0.2605,0,0,1136,0.4726,3.9094196195580313,0.5,-0.059157889774923124,0,0,0,0
424.03,13,2,1,0,6,106.41,-2.0161,0,0,1767,0.0859,6.052159754668478,0.0,0.07074034275297915,0,0,0,0
81.38,13,1,6,0,2,154.67,0.7368,0,0,1560,0.561,4.411342689007935,0.0,-0.04790138177971547,0,0,0,0
571.96,19,4,2,1,3,193.97,-1.6808,0,1,1247,0.3713,6.350815906250123,0.25,0.12196074348294128,0,0,0,0
34.12,19,0,3,0,4,83.39,0.4725,1,0,328,0.5578,3.558770768766916,0.0,-0.06426504120307794,0,0,1,0
51.2,18,5,3,0,5,14.16,0.1807,1,0,1113,0.4014,3.955082494888593,0.0,-0.05835113297305189,0,1,0,0
33.68,14,0,5,2,7,84.47,-1.7683,0,0,3525,0.4531,3.546163151912341,0.25,-0.06441739012703644,0,0,0,0
252.19,17,4,2,1,3,42.7,0.9199,0,1,2697,0.0457,5.53414019501932,0.25,0.011241162996089491,0,0,0,0
6.51,20,3,2,0,6,31.05,0.8484,0,0,2597,0.1968,2.0162354657760435,0.0,-0.07382493618147484,0,0,0,0
223.84,15,1,4,0,6,87.52,-1.8662,0,0,2609,0.1678,5.415389038133874,0.0,0.0014250448273987223,0,0,0,0
149.88,14,1,1,0,6,63.0,0.2733,0,1,2316,0.032,5.016484818885147,0.0,-0.024183424299810078,0,0,0,0
58.23,17,5,4,2,5,121.69,0.028,0,0,775,0.0494,4.0814281702888735,0.3333333333333333,-0.05591701266526014,0,1,0,0
89.54,15,6,2,0,2,483.62,-1.2726,0,0,2300,0.2509,4.505791742007813,0.0,-0.04507600173539388,0,1,0,0
71.55,16,5,4,2,11,31.59,0.4238,0,1,191,0.4711,4.2842759793301965,0.16666666666666666,-0.0513049952399705,0,1,0,0
81.76,10,0,2,1,7,84.26,0.3176,0,1,2756,0.0328,4.415944852877343,0.125,-0.047769807709024024,0,0,0,0
13.7,18,3,4,1,5,41.09,0.2137,0,0,1237,0.262,2.6878474937846906,0.16666666666666666,-0.0713354162649709,0,0,0,0
67.81,9,1,3,1,2,16.52,0.9103,0,0,3565,0.56,4.231349083214389,0.3333333333333333,-0.05259996109361789,0,0,0,0
219.74,19,3,5,2,5,64.22,0.3019,0,1,2816,0.1643,5.396985538344738,0.3333333333333333,5.429854148912521e-06,0,0,0,0
56.37,12,5,5,1,2,51.76,-0.6147,0,0,2120,0.4958,4.04952151861378,0.3333333333333333,-0.05656103311653932,0,1,0,0
49.09,18,0,1,1,6,103.54,1.1567,0,0,3524,0.4105,3.9138213873695253,0.14285714285714285,-0.059081715312943865,0,0,0,0
43.36,21,5,2,0,6,37.91,-0.0063,0,0,3261,0.1704,3.7923381624821664,0.0,-0.06106571379994909,0,1,0,0
149.52,20,2,4,0,5,99.33,-0.3352,0,0,3329,0.3609,5.014095965725237,0.0,-0.024308073419412497,0,0,0,0
53.12,17,2,1,1,6,72.46,0.2547,0,0,1277,0.3941,3.991203803302587,0.14285714285714285,-0.05768633766850563,0,0,0,0
72.17,19,0,0,1,5,78.38,0.6616,1,0,1774,0.3208,4.292785500895938,0.16666666666666666,-0.051090321756210776,0,0,1,0
40.36,20,0,5,1,3,45.65,-0.4317,0,0,1030,0.1877,3.7223142302001735,0.25,-0.06210445646330261,0,0,0,0
44.16,12,5,3,1,3,140.01,-1.1136,0,0,1652,0.1036,3.810211739281461,0.25,-0.060788715756388154,0,1,0,0
14.38,17,6,6,2,2,24.7,-1.6994,0,0,2850,0.3559,2.733067964077498,0.6666666666666666,-0.0710999679279441,0,1,0,0
287.51,17,1,1,1,3,34.96,1.042,0,0,3027,0.0737,5.6647297473925,0.25,0.023470626619304942,0,0,0,0
21.37,8,2,5,0,4,139.54,-0.3953,0,0,875,0.1442,3.107720775502038,0.0,-0.0686796975223304,0,0,0,0
164.66,12,1,6,2,3,63.53,-0.5911,0,0,2711,0.4525,5.109937495170118,0.5,-0.019065885445021732,0,0,0,0
57.68,8,1,1,0,4,189.88,-1.1121,0,1,836,0.5375,4.072098953274781,0.0,-0.05610744882020828,0,0,0,0
231.31,9,6,2,0,6,8.5,-0.2061,0,0,3607,0.0348,5.448072686632873,0.0,0.0040115140591489885,0,1,0,0
107.92,12,3,1,2,10,41.69,0.7443,0,1,3061,0.172,4.690613667805559,0.18181818181818182,-0.03871197168458132,0,0,0,0
82.13,13,6,4,2,5,131.52,-0.3614,0,1,2920,0.4139,4.420405647542997,0.3333333333333333,-0.04764169611387709,0,1,0,0
27.44,20,6,0,3,5,16.24,-0.996,0,0,1462,0.0684,3.34779660493504,0.5,-0.06657797486681177,0,1,0,0
16.33,15,0,4,0,4,63.3,1.2645,0,1,3105,0.3755,2.8524391037275145,0.0,-0.07042478519676432,0,0,0,0
113.58,19,5,3,0,4,97.95,0.4524,0,1,1066,0.5916,4.741273268980431,0.0,-0.03675221052638768,0,1,0,0
37.52,17,0,0,2,2,51.83,0.745,0,0,367,0.0458,3.651177586929925,0.6666666666666666,-0.06308779951794394,0,0,0,0
172.22,10,1,3,0,7,23.73,0.0127,0,0,1974,0.0247,5.1545624629028985,0.0,-0.01644825393337086,0,0,0,0
26.2,8,0,6,0,0,30.16,-0.7612,0,1,2583,0.3505,3.3032169733019514,0.0,-0.06700732183433124,0,0,0,0
95.96,18,3,3,3,5,20.02,0.8759,0,1,639,0.5658,4.574298522321004,0.5,-0.042853092435817364,0,0,0,0
214.98,9,6,3,1,8,62.49,0.4319,0,0,2494,0.4009,5.375185810804614,0.1111111111111111,-0.0016427085050386805,0,1,0,0
38.9,10,6,5,0,4,56.21,0.1931,0,0,596,0.3626,3.686376323895818,0.0,-0.06260997789280132,0,1,0,0
10.6,15,6,2,1,4,15.98,-1.1853,0,0,589,0.3245,2.451005098112319,0.2,-0.07240878368376953,0,1,0,0
20.96,17,1,1,1,7,19.26,0.5478,0,0,3543,0.5254,3.08922261664133,0.125,-0.06882165901965538,0,0,0,0
127.33,14,0,0,0,4,103.88,2.0048,0,0,1495,0.1181,4.85460507125637,0.0,-0.03199130665268404,0,0,0,0
65.67,17,5,0,2,7,77.23,-0.3669,0,1,2253,0.2025,4.199755076629969,0.25,-0.0533409308601434,0,1,0,0
28.84,17,2,3,1,7,76.27,0.3798,0,0,2920,0.5277,3.3958497753355603,0.125,-0.06609322829058013,0,0,0,0
16.39,8,2,0,1,6,95.15,1.236,0,0,609,0.0451,2.855895328366192,0.14285714285714285,-0.07040401034349725,0,0,0,0
63.45,16,5,6,1,4,22.49,0.5557,0,0,2383,0.5324,4.165889729385197,0.2,-0.054109600431025015,0,1,0,0
20.34,8,6,6,2,3,294.0,-0.1818,0,1,2242,0.3424,3.060583245873607,0.5,-0.06903633250341511,0,1,0,0
39.2,15,2,5,0,4,12.45,-1.087,0,1,3495,0.3934,3.6938669956249757,0.0,-0.06250610362646597,0,0,0,0
74.25,13,4,5,1,7,66.53,-0.166,1,0,3497,0.5853,4.3208159036289855,0.125,-0.050370126842952334,0,0,1,0
46.5,19,6,2,1,8,131.8,1.066,0,0,1654,0.0296,3.8607297110405954,0.1111111111111111,-0.0599784964789724,0,1,0,0
34.15,17,3,6,1,5,80.09,-0.2299,0,0,841,0.3487,3.5596246182566738,0.16666666666666666,-0.06425465377644439,0,0,0,0
194299.16,23,2,8,6,14,103.27,6.4336,1,1,18,0.934,12.177159458834055,0.4,67.19952997415635,1,0,1,1
30.29,12,1,0,0,2,92.28,1.333,0,0,834,0.2628,3.443298557680791,0.0,-0.06559116933662593,0,0,0,0
46.59,20,6,4,1,6,113.99,-0.7259,0,0,1424,0.3175,3.862622655133019,0.14285714285714285,-0.0599473341990718,0,1,0,0
31.89,18,3,5,0,2,71.59,0.0625,1,0,631,0.2737,3.4931686602009657,0.0,-0.06503717324950406,0,0,1,0
32.79,14,5,0,0,7,74.03,1.5696,1,0,2015,0.0638,3.5201649007261984,0.0,-0.06472555045049799,0,1,1,0
484.97,19,1,4,0,5,7.75,-0.788,0,1,2232,0.2032,6.1861468936001565,0.0,0.0918406687212337,0,0,0,0
108.37,17,3,5,4,9,50.93,1.1812,0,0,2334,0.5359,4.694736629347134,0.4,-0.03855616028507829,0,0,0,0
18.33,16,2,1,3,4,68.76,-0.402,0,0,3385,0.3148,2.9616582932202395,0.6,-0.06973229008786197,0,0,0,0
20.59,16,5,6,0,5,34.15,-0.3999,0,0,1210,0.137,3.072230244526716,0.0,-0.06894977061480231,0,1,0,0
63.15,9,6,0,1,7,75.13,-1.7391,1,0,2447,0.3088,4.161224091061645,0.125,-0.05421347469736036,0,1,1,0
89.45,11,1,4,1,10,26.27,0.5728,0,1,2347,0.1616,4.504797211841304,0.09090909090909091,-0.0451071640152945,0,0,0,0
159.23,20,0,5,1,3,24.6,-1.1293,0,0,1874,0.3371,5.076610283019789,0.25,-0.020946009665691608,0,0,0,0
66.44,14,4,5,1,7,179.59,0.7444,0,0,2816,0.4769,4.2112383136936,0.125,-0.053074320243216004,0,0,0,0
69.68,14,5,0,0,9,131.15,0.4273,0,1,1753,0.0504,4.2581626474514955,0.0,-0.0519524781667942,0,1,0,0
15.58,21,2,6,2,1,112.94,0.6112,0,1,1223,0.0404,2.8081971497071487,1.0,-0.07068447086260268,0,0,0,0
40.22,16,2,2,0,6,21.54,-0.7167,0,0,2827,0.0967,3.718923575462313,0.0,-0.06215293112092578,0,0,0,0
103.41,13,6,4,1,6,103.65,0.1544,0,1,738,0.4683,4.648325456302019,0.14285714285714285,-0.040273548155156116,0,1,0,0
25.28,20,1,5,0,7,29.25,-0.0176,0,0,729,0.4772,3.26880819361641,0.0,-0.06732586958442631,0,0,0,0
30.87,19,4,1,0,3,66.83,0.3553,0,0,2327,0.278,3.461665128429245,0.0,-0.06539034575504425,0,0,0,0
18.45,16,2,3,1,5,58.24,-1.0942,0,0,2558,0.1998,2.9678470700644555,0.16666666666666666,-0.06969074038132783,0,0,0,0
14.34,15,4,1,2,7,28.0,-0.7368,0,0,736,0.3206,2.73046379593911,0.25,-0.07111381783012215,0,0,0,0
25.08,13,1,1,2,5,92.13,-0.2762,0,0,3201,0.083,3.261168737058452,0.3333333333333333,-0.06739511909531655,0,0,0,0
136.37,20,3,5,0,2,67.04,0.8283,0,0,2406,0.4507,4.922678015337114,0.0,-0.02886122876044543,0,0,0,0
107.65,16,6,0,1,5,704.69,0.1635,0,0,3244,0.1236,4.688131706702439,0.16666666666666666,-0.03880545852428314,0,1,0,0
31.82,18,0,6,1,4,18.03,0.777,0,0,463,0.1354,3.4910380856619447,0.2,-0.06506141057831563,0,0,0,0
11.77,18,5,3,1,4,43.8,-1.1863,0,0,1933,0.4649,2.547098670044448,0.2,-0.07200367404506167,0,1,0,0
26.91,9,6,5,2,4,56.08,-0.4118,0,0,201,0.3566,3.328985047548231,0.4,-0.0667614860706709,0,1,0,0
